class,class_label_en,class_label_it,group,group_label_en,group_label_it,division,division_label_en,division_label_it,section,section_label_en,section_label_it
43.33,43.33 Floor and wall covering,43.33 Rivestimento di pavimenti e di pareti,43.3,43.3 Building completion and finishing,43.3 Completamento e finitura di edifici,43,43 Specialised construction activities,43 Lavori di costruzione specializzati,F,F CONSTRUCTION,F COSTRUZIONI
43.34,43.34 Painting and glazing,43.34 Tinteggiatura e posa in opera di vetri,43.3,43.3 Building completion and finishing,43.3 Completamento e finitura di edifici,43,43 Specialised construction activities,43 Lavori di costruzione specializzati,F,F CONSTRUCTION,F COSTRUZIONI
43.35,43.35 Other building completion and finishing,43.35 Altri lavori di completamento e finitura degli edifici,43.3,43.3 Building completion and finishing,43.3 Completamento e finitura di edifici,43,43 Specialised construction activities,43 Lavori di costruzione specializzati,F,F CONSTRUCTION,F COSTRUZIONI
43.41,43.41 Roofing activities,43.41 Realizzazione di coperture,43.4,43.4 Specialised construction activities in construction of buildings,43.4 Lavori di costruzione specializzati nella costruzione di edifici,43,43 Specialised construction activities,43 Lavori di costruzione specializzati,F,F CONSTRUCTION,F COSTRUZIONI
43.42,43.42 Other specialised construction activities in construction of buildings,43.42 Altri lavori di costruzione specializzati nella costruzione di edifici,43.4,43.4 Specialised construction activities in construction of buildings,43.4 Lavori di costruzione specializzati nella costruzione di edifici,43,43 Specialised construction activities,43 Lavori di costruzione specializzati,F,F CONSTRUCTION,F COSTRUZIONI
43.50,43.50 Specialised construction activities in civil engineering,43.50 Lavori di costruzione specializzati nell’ingegneria civile,43.5,43.5 Specialised construction activities in civil engineering,43.5 Lavori di costruzione specializzati nell’ingegneria civile,43,43 Specialised construction activities,43 Lavori di costruzione specializzati,F,F CONSTRUCTION,F COSTRUZIONI
43.60,43.60 Intermediation service activities for specialised construction services,43.60 Attività di servizi di intermediazione per servizi di costruzione specializzati,43.6,43.6 Intermediation service activities for specialised construction services,43.6 Attività di servizi di intermediazione per servizi di costruzione specializzati,43,43 Specialised construction activities,43 Lavori di costruzione specializzati,F,F CONSTRUCTION,F COSTRUZIONI
43.91,43.91 Masonry and bricklaying activities,43.91 Lavori di muratura,43.9,43.9 Other specialised construction activities,43.9 Altri lavori di costruzione specializzati,43,43 Specialised construction activities,43 Lavori di costruzione specializzati,F,F CONSTRUCTION,F COSTRUZIONI
43.99,43.99 Other specialised construction activities n.e.c.,43.99 Altri lavori di costruzione specializzati n.c.a.,43.9,43.9 Other specialised construction activities,43.9 Altri lavori di costruzione specializzati,43,43 Specialised construction activities,43 Lavori di costruzione specializzati,F,F CONSTRUCTION,F COSTRUZIONI
46.11,"46.11 Activities of agents involved in the wholesale of agricultural raw materials, live animals, textile raw materials and semi-finished goods","46.11 Attività di intermediari del commercio all’ingrosso di materie prime agricole, animali vivi, materie prime tessili e semilavorati",46.1,46.1 Wholesale on a fee or contract basis,46.1 Attività di servizi di intermediazione per il commercio all’ingrosso,46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.12,"46.12 Activities of agents involved in the wholesale of fuels, ores, metals and industrial chemicals","46.12 Attività di intermediari del commercio all'ingrosso di combustibili, minerali, metalli e prodotti chimici per l'industria",46.1,46.1 Wholesale on a fee or contract basis,46.1 Attività di servizi di intermediazione per il commercio all’ingrosso,46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.13,46.13 Activities of agents involved in the wholesale of timber and building materials,46.13 Attività di intermediari del commercio all’ingrosso di legname e materiali da costruzione,46.1,46.1 Wholesale on a fee or contract basis,46.1 Attività di servizi di intermediazione per il commercio all’ingrosso,46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.14,"46.14 Activities of agents involved in the wholesale of machinery, industrial equipment, ships and aircraft","46.14 Attività di intermediari del commercio all'ingrosso di macchine e attrezzature industriali, navi e aeromobili",46.1,46.1 Wholesale on a fee or contract basis,46.1 Attività di servizi di intermediazione per il commercio all’ingrosso,46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.15,"46.15 Activities of agents involved in the wholesale of furniture, household goods, hardware and ironmongery","46.15 Attività di intermediari del commercio all’ingrosso di mobili, articoli per la casa e ferramenta",46.1,46.1 Wholesale on a fee or contract basis,46.1 Attività di servizi di intermediazione per il commercio all’ingrosso,46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.16,"46.16 Activities of agents involved in the wholesale of textiles, clothing, fur, footwear and leather goods","46.16 Attività di intermediari del commercio all’ingrosso di prodotti tessili, abbigliamento, pellicce, calzature e articoli in pelle",46.1,46.1 Wholesale on a fee or contract basis,46.1 Attività di servizi di intermediazione per il commercio all’ingrosso,46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.17,"46.17 Activities of agents involved in the wholesale of food, beverages and tobacco","46.17 Attività di intermediari del commercio all’ingrosso di prodotti alimentari, bevande e tabacchi",46.1,46.1 Wholesale on a fee or contract basis,46.1 Attività di servizi di intermediazione per il commercio all’ingrosso,46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.18,46.18 Activities of agents involved in the wholesale of other particular products,46.18 Attività di intermediari del commercio all’ingrosso di altri prodotti specifici,46.1,46.1 Wholesale on a fee or contract basis,46.1 Attività di servizi di intermediazione per il commercio all’ingrosso,46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.19,46.19 Activities of agents involved in non-specialised wholesale,46.19 Attività di intermediari del commercio all’ingrosso non specializzato,46.1,46.1 Wholesale on a fee or contract basis,46.1 Attività di servizi di intermediazione per il commercio all’ingrosso,46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.21,"46.21 Wholesale of grain, unmanufactured tobacco, seeds and animal feeds","46.21 Commercio all’ingrosso di cereali, tabacco grezzo, sementi e alimenti per il bestiame",46.2,46.2 Wholesale of agricultural raw materials and live animals,46.2 Commercio all’ingrosso di materie prime agricole e animali vivi,46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.22,46.22 Wholesale of flowers and plants,46.22 Commercio all’ingrosso di fiori e piante,46.2,46.2 Wholesale of agricultural raw materials and live animals,46.2 Commercio all’ingrosso di materie prime agricole e animali vivi,46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.23,46.23 Wholesale of live animals,46.23 Commercio all’ingrosso di animali vivi,46.2,46.2 Wholesale of agricultural raw materials and live animals,46.2 Commercio all’ingrosso di materie prime agricole e animali vivi,46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.24,"46.24 Wholesale of hides, skins and leather",46.24 Commercio all’ingrosso di pelli e cuoio,46.2,46.2 Wholesale of agricultural raw materials and live animals,46.2 Commercio all’ingrosso di materie prime agricole e animali vivi,46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.31,46.31 Wholesale of fruit and vegetables,46.31 Commercio all’ingrosso di frutta e ortaggi,46.3,"46.3 Wholesale of food, beverages and tobacco","46.3 Commercio all’ingrosso di prodotti alimentari, bevande e tabacchi",46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.32,"46.32 Wholesale of meat, meat products, fish and fish products","46.32 Commercio all'ingrosso di carne, prodotti a base di carne, pesce e prodotti a base di pesce",46.3,"46.3 Wholesale of food, beverages and tobacco","46.3 Commercio all’ingrosso di prodotti alimentari, bevande e tabacchi",46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.33,"46.33 Wholesale of dairy products, eggs and edible oils and fats","46.33 Commercio all'ingrosso di prodotti lattiero-caseari, uova, oli e grassi alimentari",46.3,"46.3 Wholesale of food, beverages and tobacco","46.3 Commercio all’ingrosso di prodotti alimentari, bevande e tabacchi",46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.34,46.34 Wholesale of beverages,46.34 Commercio all’ingrosso di bevande,46.3,"46.3 Wholesale of food, beverages and tobacco","46.3 Commercio all’ingrosso di prodotti alimentari, bevande e tabacchi",46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.35,46.35 Wholesale of tobacco products,46.35 Commercio all'ingrosso di prodotti del tabacco,46.3,"46.3 Wholesale of food, beverages and tobacco","46.3 Commercio all’ingrosso di prodotti alimentari, bevande e tabacchi",46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.36,"46.36 Wholesale of sugar, chocolate and sugar confectionery","46.36 Commercio all’ingrosso di zucchero, cioccolato e dolciumi",46.3,"46.3 Wholesale of food, beverages and tobacco","46.3 Commercio all’ingrosso di prodotti alimentari, bevande e tabacchi",46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.37,"46.37 Wholesale of coffee, tea, cocoa and spices","46.37 Commercio all’ingrosso di caffè, tè, cacao e spezie",46.3,"46.3 Wholesale of food, beverages and tobacco","46.3 Commercio all’ingrosso di prodotti alimentari, bevande e tabacchi",46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.38,46.38 Wholesale of other food,46.38 Commercio all’ingrosso di altri prodotti alimentari,46.3,"46.3 Wholesale of food, beverages and tobacco","46.3 Commercio all’ingrosso di prodotti alimentari, bevande e tabacchi",46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.39,"46.39 Non-specialised wholesale of food, beverages and tobacco","46.39 Commercio all’ingrosso non specializzato di prodotti alimentari, bevande e tabacchi",46.3,"46.3 Wholesale of food, beverages and tobacco","46.3 Commercio all’ingrosso di prodotti alimentari, bevande e tabacchi",46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.41,46.41 Wholesale of textiles,46.41 Commercio all’ingrosso di prodotti tessili,46.4,46.4 Wholesale of household goods,46.4 Commercio all’ingrosso di beni di consumo,46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.42,46.42 Wholesale of clothing and footwear,46.42 Commercio all’ingrosso di abbigliamento e di calzature,46.4,46.4 Wholesale of household goods,46.4 Commercio all’ingrosso di beni di consumo,46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.43,46.43 Wholesale of electrical household appliances,46.43 Commercio all’ingrosso di elettrodomestici,46.4,46.4 Wholesale of household goods,46.4 Commercio all’ingrosso di beni di consumo,46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.44,46.44 Wholesale of china and glassware and cleaning materials,"46.44 Commercio all’ingrosso di articoli di porcellana, di vetro e di prodotti per la pulizia",46.4,46.4 Wholesale of household goods,46.4 Commercio all’ingrosso di beni di consumo,46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.45,46.45 Wholesale of perfume and cosmetics,46.45 Commercio all’ingrosso di profumi e cosmetici,46.4,46.4 Wholesale of household goods,46.4 Commercio all’ingrosso di beni di consumo,46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.46,46.46 Wholesale of pharmaceutical and medical goods,46.46 Commercio all’ingrosso di prodotti farmaceutici e medicali,46.4,46.4 Wholesale of household goods,46.4 Commercio all’ingrosso di beni di consumo,46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.47,"46.47 Wholesale of household, office and shop furniture, carpets and lighting equipment","46.47 Commercio all'ingrosso di mobili, tappeti e articoli per l'illuminazione per la casa, l'ufficio e i negozi",46.4,46.4 Wholesale of household goods,46.4 Commercio all’ingrosso di beni di consumo,46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.48,46.48 Wholesale of watches and jewellery,46.48 Commercio all’ingrosso di orologi e di gioielleria,46.4,46.4 Wholesale of household goods,46.4 Commercio all’ingrosso di beni di consumo,46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.49,46.49 Wholesale of other household goods,46.49 Commercio all’ingrosso di altri beni di consumo,46.4,46.4 Wholesale of household goods,46.4 Commercio all’ingrosso di beni di consumo,46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.50,46.50 Wholesale of information and communication equipment,46.50 Commercio all’ingrosso di apparecchiature informatiche e di comunicazione,46.5,46.5 Wholesale of information and communication equipment,46.5 Commercio all’ingrosso di apparecchiature informatiche e di comunicazione,46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.61,"46.61 Wholesale of agricultural machinery, equipment and supplies","46.61 Commercio all’ingrosso di macchinari, attrezzature e forniture agricole",46.6,"46.6 Wholesale of other machinery, equipment and supplies","46.6 Commercio all’ingrosso di altri macchinari, attrezzature e forniture",46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.62,46.62 Wholesale of machine tools,46.62 Commercio all’ingrosso di macchine utensili,46.6,"46.6 Wholesale of other machinery, equipment and supplies","46.6 Commercio all’ingrosso di altri macchinari, attrezzature e forniture",46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.63,"46.63 Wholesale of mining, construction and civil engineering machinery","46.63 Commercio all’ingrosso di macchinari per l’estrazione, l’edilizia e l’ingegneria civile",46.6,"46.6 Wholesale of other machinery, equipment and supplies","46.6 Commercio all’ingrosso di altri macchinari, attrezzature e forniture",46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.64,46.64 Wholesale of other machinery and equipment,46.64 Commercio all’ingrosso di altri macchinari e attrezzature,46.6,"46.6 Wholesale of other machinery, equipment and supplies","46.6 Commercio all’ingrosso di altri macchinari, attrezzature e forniture",46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.71,46.71 Wholesale of motor vehicles,46.71 Commercio all’ingrosso di autoveicoli,46.7,"46.7 Wholesale of motor vehicles, motorcycles and related parts and accessories","46.7 Commercio all’ingrosso di autoveicoli, motocicli e relative parti e accessori",46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.72,46.72 Wholesale of motor vehicle parts and accessories,46.72 Commercio all’ingrosso di parti e accessori di autoveicoli,46.7,"46.7 Wholesale of motor vehicles, motorcycles and related parts and accessories","46.7 Commercio all’ingrosso di autoveicoli, motocicli e relative parti e accessori",46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.73,"46.73 Wholesale of motorcycles, motorcycle parts and accessories","46.73 Commercio all’ingrosso di motocicli, parti e accessori di motocicli",46.7,"46.7 Wholesale of motor vehicles, motorcycles and related parts and accessories","46.7 Commercio all’ingrosso di autoveicoli, motocicli e relative parti e accessori",46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.81,"46.81 Wholesale of solid, liquid and gaseous fuels and related products","46.81 Commercio all’ingrosso di combustibili solidi, liquidi, gassosi e di prodotti derivati",46.8,46.8 Other specialised wholesale,46.8 Commercio all’ingrosso specializzato di altri prodotti,46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.82,46.82 Wholesale of metals and metal ores,46.82 Commercio all’ingrosso di metalli e minerali metalliferi,46.8,46.8 Other specialised wholesale,46.8 Commercio all’ingrosso specializzato di altri prodotti,46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.83,"46.83 Wholesale of wood, construction materials and sanitary equipment","46.83 Commercio all’ingrosso di legname, materiali da costruzione e articoli igienico-sanitari",46.8,46.8 Other specialised wholesale,46.8 Commercio all’ingrosso specializzato di altri prodotti,46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.84,"46.84 Wholesale of hardware, plumbing and heating equipment and supplies","46.84 Commercio all’ingrosso di ferramenta, di apparecchi e accessori per impianti idraulici e di riscaldamento",46.8,46.8 Other specialised wholesale,46.8 Commercio all’ingrosso specializzato di altri prodotti,46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.85,46.85 Wholesale of chemical products,46.85 Commercio all’ingrosso di prodotti chimici,46.8,46.8 Other specialised wholesale,46.8 Commercio all’ingrosso specializzato di altri prodotti,46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.86,46.86 Wholesale of other intermediate products,46.86 Commercio all’ingrosso di altri prodotti intermedi,46.8,46.8 Other specialised wholesale,46.8 Commercio all’ingrosso specializzato di altri prodotti,46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.87,46.87 Wholesale of waste and scrap,46.87 Commercio all’ingrosso di rottami e cascami,46.8,46.8 Other specialised wholesale,46.8 Commercio all’ingrosso specializzato di altri prodotti,46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.89,46.89 Other specialised wholesale n.e.c.,46.89 Commercio all’ingrosso specializzato di altri prodotti n.c.a.,46.8,46.8 Other specialised wholesale,46.8 Commercio all’ingrosso specializzato di altri prodotti,46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
46.90,46.90 Non-specialised wholesale trade,46.90 Commercio all’ingrosso non specializzato,46.9,46.9 Non-specialised wholesale trade,46.9 Commercio all’ingrosso non specializzato,46,46 Wholesale trade,46 Commercio all’ingrosso,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
47.11,"47.11 Non-specialised retail sale of predominately food, beverages or tobacco","47.11 Commercio al dettaglio non specializzato con prevalenza di prodotti alimentari, bevande o tabacchi",47.1,47.1 Non-specialised retail sale,47.1 Commercio al dettaglio non specializzato,47,47 Retail trade,47 Commercio al dettaglio,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
47.12,47.12 Other non-specialised retail sale,47.12 Commercio al dettaglio non specializzato di altri prodotti,47.1,47.1 Non-specialised retail sale,47.1 Commercio al dettaglio non specializzato,47,47 Retail trade,47 Commercio al dettaglio,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
47.21,47.21 Retail sale of fruit and vegetables,47.21 Commercio al dettaglio di frutta e verdura,47.2,"47.2 Retail sale of food, beverages and tobacco","47.2 Commercio al dettaglio di prodotti alimentari, bevande e tabacchi",47,47 Retail trade,47 Commercio al dettaglio,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
47.22,47.22 Retail sale of meat and meat products,47.22 Commercio al dettaglio di carne e di prodotti a base di carne,47.2,"47.2 Retail sale of food, beverages and tobacco","47.2 Commercio al dettaglio di prodotti alimentari, bevande e tabacchi",47,47 Retail trade,47 Commercio al dettaglio,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
47.23,"47.23 Retail sale of fish, crustaceans and molluscs","47.23 Commercio al dettaglio di pesce, crostacei e molluschi",47.2,"47.2 Retail sale of food, beverages and tobacco","47.2 Commercio al dettaglio di prodotti alimentari, bevande e tabacchi",47,47 Retail trade,47 Commercio al dettaglio,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
47.24,"47.24 Retail sale of bread, cake and confectionery","47.24 Commercio al dettaglio di pane, pasticceria e dolciumi",47.2,"47.2 Retail sale of food, beverages and tobacco","47.2 Commercio al dettaglio di prodotti alimentari, bevande e tabacchi",47,47 Retail trade,47 Commercio al dettaglio,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
47.25,47.25 Retail sale of beverages,47.25 Commercio al dettaglio di bevande,47.2,"47.2 Retail sale of food, beverages and tobacco","47.2 Commercio al dettaglio di prodotti alimentari, bevande e tabacchi",47,47 Retail trade,47 Commercio al dettaglio,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
47.26,47.26 Retail sale of tobacco products,47.26 Commercio al dettaglio di prodotti del tabacco,47.2,"47.2 Retail sale of food, beverages and tobacco","47.2 Commercio al dettaglio di prodotti alimentari, bevande e tabacchi",47,47 Retail trade,47 Commercio al dettaglio,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
47.27,47.27 Retail sale of other food,47.27 Commercio al dettaglio di altri prodotti alimentari,47.2,"47.2 Retail sale of food, beverages and tobacco","47.2 Commercio al dettaglio di prodotti alimentari, bevande e tabacchi",47,47 Retail trade,47 Commercio al dettaglio,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
47.30,47.30 Retail sale of automotive fuel,47.30 Commercio al dettaglio di carburanti per autotrazione,47.3,47.3 Retail sale of automotive fuel,47.3 Commercio al dettaglio di carburanti per autotrazione,47,47 Retail trade,47 Commercio al dettaglio,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
47.40,47.40 Retail sale of information and communication equipment,47.40 Commercio al dettaglio di apparecchiature informatiche e di comunicazione,47.4,47.4 Retail sale of information and communication equipment,47.4 Commercio al dettaglio di apparecchiature informatiche e di comunicazione,47,47 Retail trade,47 Commercio al dettaglio,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
47.51,47.51 Retail sale of textiles,47.51 Commercio al dettaglio di prodotti tessili,47.5,47.5 Retail sale of other household equipment,47.5 Commercio al dettaglio di altre attrezzature per uso domestico,47,47 Retail trade,47 Commercio al dettaglio,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
47.52,"47.52 Retail sale of hardware, building materials, paints and glass","47.52 Commercio al dettaglio di ferramenta, materiali da costruzione, vernici e vetro",47.5,47.5 Retail sale of other household equipment,47.5 Commercio al dettaglio di altre attrezzature per uso domestico,47,47 Retail trade,47 Commercio al dettaglio,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
47.53,"47.53 Retail sale of carpets, rugs, wall and floor coverings","47.53 Commercio al dettaglio di tappeti, moquette, rivestimenti per pareti e pavimenti",47.5,47.5 Retail sale of other household equipment,47.5 Commercio al dettaglio di altre attrezzature per uso domestico,47,47 Retail trade,47 Commercio al dettaglio,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
47.54,47.54 Retail sale of electrical household appliances,47.54 Commercio al dettaglio di elettrodomestici,47.5,47.5 Retail sale of other household equipment,47.5 Commercio al dettaglio di altre attrezzature per uso domestico,47,47 Retail trade,47 Commercio al dettaglio,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
47.55,"47.55 Retail sale of furniture, lighting equipment, tableware and other household goods","47.55 Commercio al dettaglio di mobili, di articoli per l’illuminazione, articoli per la tavola e altri articoli per la casa",47.5,47.5 Retail sale of other household equipment,47.5 Commercio al dettaglio di altre attrezzature per uso domestico,47,47 Retail trade,47 Commercio al dettaglio,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
47.61,47.61 Retail sale of books,47.61 Commercio al dettaglio di libri,47.6,47.6 Retail sale of cultural and recreational goods,47.6 Commercio al dettaglio di articoli culturali e ricreativi,47,47 Retail trade,47 Commercio al dettaglio,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
47.62,"47.62 Retail sale of newspapers, and other periodical publications and stationery","47.62 Commercio al dettaglio di giornali, altre pubblicazioni periodiche e articoli di cancelleria",47.6,47.6 Retail sale of cultural and recreational goods,47.6 Commercio al dettaglio di articoli culturali e ricreativi,47,47 Retail trade,47 Commercio al dettaglio,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
47.63,47.63 Retail sale of sporting equipment,47.63 Commercio al dettaglio di attrezzature sportive,47.6,47.6 Retail sale of cultural and recreational goods,47.6 Commercio al dettaglio di articoli culturali e ricreativi,47,47 Retail trade,47 Commercio al dettaglio,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
